clause_id,source_doc,domain,raw_text,clean_text,word_count,token_count,pattern_label,risk_label,risk_score,modal_score,consequence_score,conditional_score,has_negation,obligation_count,penalty_flag
C03226,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"During qualification processes and on-site inspections, Supplier will present necessary documentation to ensure compliance with all applicable programs specified under 21 CFR Part 117 Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventative Controls for Human Food",qualification process site inspection supplier will present necessary documentation ensure compliance applicable program specify 21 cfr 117 current good manufacturing practice hazard analysis risk base preventative control human food,37,29,spacy_sentence,Medium,0.4,0.8,0.0,0.0,0,1,0
C03227,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,Royalties will be payable by ArTara on Net Sales of Product in the Indication,royalty will payable artara net sale product indication,14,8,spacy_sentence,Low,0.03,0.8,0.0,0.0,0,1,0
C03228,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STR,legal,"During the existence of any such condition, the affected Party shall, nevertheless, use its best efforts to remove the cause thereof and resume performance of its obligations hereunder",existence condition affected party shall use good effort remove cause thereof resume performance obligation hereunder,28,15,spacy_sentence,Medium,0.45,0.9,0.45,0.0,0,1,0
C03229,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR_AGREEME,legal,"Breach. If either party commits a material breach of a material provision of this Agreement, if such breach was not excused as a force majeure pursuant to Section 12.12, and if the breaching party has not cured such breach to the other party's 14",breach party commit material breach material provision agreement breach not excuse force majeure pursuant section 12 12 breach party not cure breach party 14,44,24,numbered_clause,High,0.65,0.0,0.8,1.0,0,0,1
C03230,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE_DE,legal,"power and authority to enter into this Agreement on behalf of the Party; (3) this Agreement constitutes a legal valid and binding obligation of the Party, enforceable in accordance with its terms; and (4) the execution of this Agreement will not conflict in any way with any pre-existing agreements or understandings of the Party with any person or entity",power authority enter agreement behalf party agreement constitute legal valid binding obligation party enforceable accordance term execution agreement will not conflict way pre exist agreement understanding party person entity,59,29,spacy_sentence,High,0.625,0.8,0.45,0.8,0,1,0
C03231,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"""Affiliate"" means, with respect to any person or entity (including either Party), any other person or entity that directly or indirectly controls, is controlled by or is under common control with that person or entity, or which that person or entity beneficially owns at least fifty percent (50%) of the equity interests therein (provided, however, that with respect to the Parties, no individual or entity as to which the ultimate parent entity of a Party does not directly or indirectly control the operations or management thereof (e.g., in the case of ACSI as of the date of this Agreement, Gear.com, Inc.) shall be deemed to be an Affiliate of such Party for purposes of this Agreement)",affiliate mean respect person entity include party person entity directly indirectly control control common control person entity person entity beneficially own percent 50 equity interest provide respect party no individual entity ultimate parent entity party not directly indirectly control operation management thereof case acsi date agreement gear com inc shall deem affiliate party purpose agreement,116,55,definition_clause,Medium,0.325,0.9,0.0,0.0,0,1,0
C03232,opm_conduct_policy,hr,"Depending on the issues involved, they may pursue the matter within their agency, appeal to the Merit Systems Protection Board (MSPB) or file a complaint with the Equal Employment Opportunity Commission (EEOC) or the Office of Special Counsel (OSC)",depend issue involve may pursue matter agency appeal merit system protection board mspb file complaint equal employment opportunity commission eeoc office special counsel osc,39,24,spacy_sentence,Low,0.0112,0.3,0.0,0.0,0,0,0
C03233,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"In connection with the servicing of the Renewable Note Program, the Contractor will carry out the duties provided for herein",connection servicing renewable note program contractor will carry duty provide,20,10,spacy_sentence,Medium,0.25,0.8,0.0,0.0,0,1,0
C03234,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"9.2 For the purpose of this Section, ""liability"" means liability for any and all claims, causes of action, judgments, costs and expenses (including but not limited to reasonable attorney fees and expenses), reimbursements, losses, and any and all other liabilities and damages of any kind, whether in contract, tort (including negligence), equity, statute or otherwise arising out of, in relation to or as a result of this Agreement",purpose section liability mean liability claim cause action judgment cost expense include not limit reasonable attorney fee expense reimbursement loss liability damage kind contract tort include negligence equity statute arise relation result agreement,68,33,spacy_sentence,High,0.595,0.0,0.85,0.0,0,0,1
C03235,edinburgh_academic_misconduct,academic,"How the University defines academic misconduct, including plagiarism, and how it deals with suspected cases",university define academic misconduct include plagiarism deal suspect case,15,9,paragraph,Medium,0.425,0.0,0.85,0.0,0,0,1
C03236,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE,legal,"to answer, in an honest and helpful way, such questions as the Company may reasonably ask of you",answer honest helpful way question company may reasonably ask,18,9,lettered_subclause,Low,0.0112,0.3,0.0,0.0,0,0,0
C03237,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT_AGREE,legal,"As used in this Agreement, the following terms shall be defined as set forth below",agreement follow term shall define set forth,15,7,paragraph,High,0.65,0.9,0.85,0.0,0,1,1
C03238,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION_AGREEMEN,legal,"If Life Technologies desires to utilize the Tests in support of any clinical trial or research program for a pharmaceutical or biotechnology company(ies) in the Territory, Life Technologies shall notify Biocept in writing of such desired use",life technology desire utilize test support clinical trial research program pharmaceutical biotechnology company ie territory life technology shall notify biocept writing desire use,37,23,spacy_sentence,High,0.5588,0.9,0.0,0.85,1,1,0
C03239,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"The Company, the MHC and the Bank will take such actions and furnish such information as are reasonably requested by the Agent in order for the Agent to ensure compliance with the NASD's ""Interpretation Relating to Free Riding and Withholding.""",company mhc bank will action furnish information reasonably request agent order agent ensure compliance nasd interpretation relate free riding withholding,40,20,lettered_subclause,High,0.65,0.8,0.0,0.0,0,1,0
C03240,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,Each party shall use good faith and reasonable efforts to expeditiously develop the Co-Branded Pages and the Information Transfer Mechanism,party shall use good faith reasonable effort expeditiously develop co brand page information transfer mechanism,20,15,spacy_sentence,Medium,0.26,0.9,0.0,0.0,0,1,0
C03241,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT_AGREE,legal,"The provisions of this Agreement are intended by the parties as a complete, conclusive and final expression of their agreement concerning the subject matter hereof, which Agreement supersedes all prior agreements concerning the subject matter, and no other statement, representation, agreement or understanding, oral or written, made prior to or at the execution hereof, shall vary or modify the written terms hereof",provision agreement intend party complete conclusive final expression agreement concern subject matter hereof agreement supersede prior agreement concern subject matter no statement representation agreement understand oral write prior execution hereof shall vary modify write term hereof,62,36,spacy_sentence,Medium,0.325,0.9,0.0,0.0,0,1,0
C03242,uk_gdpr_compliance_policy,privacy,Data Protection by Design Controllers must implement data protection by design and by default. This requires appropriate technical and organisational measures from the outset of any processing activity. Failure to implement data protection by design is a violation subject to reprimand and fines,data protection design controller must implement data protection design default require appropriate technical organisational measure outset processing activity failure implement data protection design violation subject reprimand fine,43,27,legal_keyword_clause,Critical,0.9,0.9,0.85,1.0,0,1,1
C03243,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Delinquent fees shall bear interest at a rate of the lower of: (i) one and one-half percent (1.5%) per month, or (ii) the maximum rate permitted by applicable law",delinquent fee shall bear interest rate low half percent month ii maximum rate permit applicable law,29,16,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03244,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,Each party shall make available sufficient and qualified engineers to negotiate the SOW,party shall available sufficient qualified engineer negotiate sow,13,8,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03245,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,The Parties agree that each AETRU System shall prominently bear appropriate Aura and Zanotti Trademarks and shall clearly indicate the respective Parties' ownership of such Trademarks,party agree aetru system shall prominently bear appropriate aura zanotti trademark shall clearly indicate respective party ownership trademark,26,18,spacy_sentence,Medium,0.325,0.9,0.0,0.0,0,2,0
C03246,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"It is expressly understood and agreed by the Parties that Zanotti shall incur no liability for any property stored in its facilities pursuant to this Section 3.2 (including without limitation risk of loss, theft or damage) and that all risk of loss and/or damage with respect to any such warehoused property shall belong solely to Aura",expressly understand agree party zanotti shall incur no liability property store facility pursuant section include without limitation risk loss theft damage risk loss damage respect warehoused property shall belong solely aura,56,31,spacy_sentence,Critical,0.75,0.9,0.85,0.0,0,2,1
C03247,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Sup",legal,"Nothing in this Agreement shall be construed as creating any relationship between Miltenyi and Bellicum other than that of seller and buyer, or licensor and licensee, respectively",agreement shall construe create relationship miltenyi bellicum seller buyer licensor licensee respectively,27,12,spacy_sentence,Medium,0.325,0.9,0.0,0.0,0,1,0
C03248,ai_automated_processing_policy,privacy,High-Risk AI Systems Operators of high-risk AI systems as defined under the EU AI Act must comply with conformity assessment requirements before deployment. Placing a non-compliant high-risk AI system on the market is a serious violation subject to fines of up to €30 million or 6% of global annual turnover,high risk ai system operator high risk ai system define eu ai act must comply conformity assessment requirement deployment place non compliant high risk ai system market violation subject fine 30 million global annual turnover,50,35,legal_keyword_clause,Critical,0.8125,0.9,0.4,0.0,0,1,0
C03249,hr_data_and_it_policy,hr,"Data Handling Customer and company data must be handled in accordance with data protection laws. Unauthorized disclosure, transfer, or loss of personal data is a serious disciplinary offence and may constitute a criminal offence",datum handle customer company datum must handle accordance data protection law unauthorized disclosure transfer loss personal datum disciplinary offence may constitute criminal offence,34,23,numbered_clause,Critical,1.0,0.9,0.7,0.8,0,1,1
C03250,stanford_honor_code,academic,Copying from another s examination paper or allowing another to copy from one s own paper Unpermitted collaboration,copy examination paper allow copy paper unpermitted collaboration,18,8,paragraph,Low,0.0,0.0,0.0,0.0,0,0,0
C03251,Apollo_Endosurgery_-_Manufacturing_and_Supply_Agre,legal,APOLLO is responsible for filing any/all MDR Reports as required by the competent Regulatory Authority,apollo responsible file mdr report required competent regulatory authority,15,9,spacy_sentence,Low,0.03,0.8,0.0,0.0,0,1,0
C03252,AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-A,legal,"Solicit within the State of Nevada, receive and transmit immediately and directly to MICOA, proposals for health care liability insurance contracts for which a commission is specified in the schedule of commissions provided by Exhibit A, attached and as amended or supplemented by such attachments from time to time",solicit state nevada receive transmit immediately directly micoa proposal health care liability insurance contract commission specify schedule commission provide exhibit attached amend supplement attachment time time,49,26,numbered_clause,High,0.7012,0.0,0.85,0.0,0,0,1
C03253,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,"SHIPMENT AND RISK OF LOSS Supplier shall ship the Products ordered by CUTANEA hereunder [***]. Title to, and risk of loss for, Product, shall transfer from Supplier to CUTANEA upon [***]. [***]",shipment risk loss supplier shall ship product order cutanea hereunder title risk loss product shall transfer supplier cutanea,32,18,numbered_clause,Low,0.0338,0.9,0.0,0.0,0,2,0
C03254,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,"Once approved, the parties shall use commercially reasonable efforts to diligently implement their respective obligations under the SOW",approve party shall use commercially reasonable effort diligently implement respective obligation sow,18,12,spacy_sentence,Medium,0.36,0.9,0.45,0.0,0,1,0
C03255,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER_AGR",legal,"PivX's Suggested Prices and Per Copy Fees do not include any national, state or local sales, use, value added or other taxes, customs duties, or similar tariffs and fees which may be required to be paid or collected upon the delivery of Qwik-Fix Pro or upon collection of the prices for Qwik-Fix Pro or the Per Copy Fees",pivx suggest price copy fee not include national state local sale use value add taxis custom duty similar tariff fee may required pay collect delivery qwik fix pro collection price qwik fix pro copy fee,58,35,spacy_sentence,Medium,0.25,0.8,0.0,0.0,0,1,0
C03256,anu_academic_integrity,academic,""",""range"":""Please enter a value between {0} and {1}."",""max"":""Please enter a value less than or equal to {0}."",""min"":""Please enter a value greater than or equal to {0}."",""step"":""Please enter a multiple of {0}.""}},""dataLayer"":{""defaultLang"":""en"",""languages"":{""en"":{""id"":""en"",""name"":""English"",""direction"":""ltr"",""weight"":0}}},""pois"":[],""user"":{""uid"":0,""permissionsHash"":""eaf0baa9d02f691502ec7f3906593e0c1416fc9246cdaa37fd8902808291a99c""}}",range enter value max enter value equal min enter value great equal step enter multiple datalayer defaultlang en languages en en english direction ltr weight pois user uid permissionshash eaf0baa9d02f691502ec7f3906593e0c1416fc9246cdaa37fd8902808291a99c,31,30,spacy_sentence,High,0.6,0.0,0.0,0.0,0,0,0
C03257,hipaa_breach_notification_policy,privacy,"Media Notification For breaches affecting more than 500 residents of a state or jurisdiction, covered entities must notify prominent media outlets serving the affected area. Media notification must occur without unreasonable delay and within 60 days of discovery",medium notification breach affect 500 resident state jurisdiction cover entity must notify prominent medium outlet serve affected area medium notification must occur without unreasonable delay 60 day discovery,38,28,numbered_clause,High,0.67,0.9,0.8,0.85,1,2,1
C03258,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Additionally, Zanotti shall offer to end-users the option to purchase extended warranty coverage for an additional twenty-four (24) months - making the total warranty period sixty (60) months",additionally zanotti shall offer end user option purchase extended warranty coverage additional 24 month make total warranty period 60 month,28,20,spacy_sentence,Medium,0.45,0.9,0.0,0.0,0,1,0
C03259,oxford_plagiarism,academic,"Information about what plagiarism is, and how you can avoid it",information plagiarism avoid,11,3,paragraph,High,0.7125,0.3,0.0,0.0,0,0,0
C03260,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION,legal,The Point(s) of Delivery at which Transporter shall redeliver to Shipper or for the account of Shipper an Equivalent Quantity of gas for transportation under this Agreement shall be specified in Exhibit B to this Agreement,point delivery transporter shall redeliver shipper account shipper equivalent quantity gas transportation agreement shall specify exhibit agreement,36,17,spacy_sentence,Medium,0.325,0.9,0.0,0.0,0,2,0
C03261,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"law or public policy with respect to the indemnification and/or contribution provisions contained herein, and except that no representation or warranty need be made as to the effect or availability of equitable remedies or injunctive relief (regardless of whether such enforceability is considered in a proceeding in equity or at law)",law public policy respect indemnification contribution provision contain except no representation warranty need effect availability equitable remedy injunctive relief regardless enforceability consider proceeding equity law,51,25,spacy_sentence,High,0.7087,0.0,0.0,0.0,0,0,0
C03262,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The Contractor shall be entitled to make and keep copies of such records, at its cost and expense",contractor shall entitle copy record cost expense,18,7,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03263,ledgar_0006,legal,"From time to time upon reasonable prior notice, each Credit Party shall permit any Lender, at such reasonable times and intervals and to a reasonable extent and under the reasonable guidance of officers of or employees delegated by officers of such Credit Party, to, subject to any applicable confidentiality considerations, examine and copy the books and records of such Credit Party, to visit and inspect the Property of such Credit Party, and to discuss the business operations and Property of such Credit Party with the officers and directors thereof (provided that, so long as no Event of Default has occurred and is continuing, the Lenders shall be entitled to only one such visit per year coordinated by the Administrative Agent)",time time reasonable prior notice credit party shall permit lender reasonable time interval reasonable extent reasonable guidance officer employee delegate officer credit party subject applicable confidentiality consideration examine copy book record credit party visit inspect property credit party discuss business operation property credit party officer director thereof provide long no event default occur continue lender shall entitle only visit year coordinate administrative agent,120,63,spacy_sentence,High,0.71,0.9,0.0,0.6,0,2,0
C03264,stanford_honor_code,academic,The AIWG will advise Stanford administrators and governance bodies on any changes that need to be implemented in relation to Stanford s proctoring policy within one year after the conclusion of the study,aiwg will advise stanford administrator governance body change need implement relation stanford proctor policy year conclusion study,33,17,spacy_sentence,Medium,0.275,0.8,0.0,0.0,0,1,0
C03265,AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_119671,legal,"1.78 ""Xencor Know-How"" means any and all Know-How, whether or not patented or patentable, (i) to the extent Controlled by Xencor or its Affiliates as of the Effective Date, or, if transferred to Aimmune thereafter during the Term of this Agreement, and that is necessary in connection with the Development, Manufacture, Commercialization or other use of the Antibody or Product or (ii) constituting a Xencor Invention",78 xencor know mean know not patented patentable extent control xencor affiliate effective date transfer aimmune term agreement necessary connection development manufacture commercialization use antibody product ii constitute xencor invention,66,30,spacy_sentence,Medium,0.25,0.0,0.0,0.0,0,0,0
C03266,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR_AGREEME,legal,Customer Complaints. Distributor shall report promptly and in writing to Accuray any complaints or expressions of dissatisfaction by the Customers to Distributor relating to the Products or Services. Any such reports shall be provided to Accuray via electronic mail to the following address: complaints@accuray.com,customer complaint distributor shall report promptly write accuray complaint expression dissatisfaction customer distributor relate product service report shall provide accuray electronic mail follow address complaint accuray com,44,27,numbered_clause,Low,0.0338,0.9,0.0,0.0,0,2,0
C03267,Apollo_Endosurgery_-_Manufacturing_and_Supply_Agre,legal,"1.6""Facilities"" shall mean ESTABLISHMENT's manufacturing facilities at Coyol Free Zone, B15, Alajuela, 20113, Costa Rica",facility shall mean establishment manufacture facility coyol free zone b15 alajuela 20113 costa rica,15,14,paragraph,Low,0.0338,0.9,0.0,0.0,0,1,0
C03268,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"Lehman Gorman Pomerenk & Schick will base its opinion under Section 7(c)(1) are and will be truthful, accurate and complete",lehman gorman pomerenk schick will base opinion section will truthful accurate complete,20,12,paragraph,Low,0.03,0.8,0.0,0.0,0,2,0
C03269,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Independent Contractor. Consultant's relationship to Aduro shall be that of an independent contractor. Consultant shall be responsible for the timely payment of his or her own self-employment and income taxes. Neither party shall have any authority to bind the other,independent contractor consultant relationship aduro shall independent contractor consultant shall responsible timely payment self employment income taxis party shall authority bind,40,21,numbered_clause,Low,0.0338,0.9,0.0,0.0,0,3,0
C03270,classroom_conduct_policy,academic,Technology Use Mobile phones must be silenced during lectures. Use of laptops or tablets is permitted for academic purposes only. Repeated misuse of technology after warning may result in prohibition from device use during class,technology use mobile phone must silence lecture use laptop tablet permit academic purpose only repeat misuse technology warning may result prohibition device use class,35,24,numbered_clause,Critical,0.945,0.9,0.5,0.6,0,1,0
C03271,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATI,legal,"OntoChem may engage one or more subcontractors to perform its activities under the Research Plan with the prior written approval of Anixa and provided that, with respect to any such subcontractor, OntoChem will (a) be responsible and liable for the performance of such subcontractor and (b) enter into a written agreement (i) consistent with terms and conditions of this Agreement, including with respect to confidentiality and intellectual property, and (ii) prohibiting such subcontractor from further subcontracting",ontochem may engage subcontractor perform activity research plan prior write approval anixa provide respect subcontractor ontochem will responsible liable performance subcontractor enter write agreement consistent term condition agreement include respect confidentiality intellectual property ii prohibit subcontractor subcontracting,76,37,spacy_sentence,Critical,0.8625,0.8,0.85,0.6,0,1,1
C03272,columbia_integrity,academic,"The value of our collective inquiry relies upon trust and honesty for our individual discoveries are dependent upon the discoveries of our peers and predecessors, here at Columbia and elsewhere",value collective inquiry rely trust honesty individual discovery dependent discovery peer predecessor columbia,30,13,spacy_sentence,Low,0.0,0.0,0.0,0.0,0,0,0
C03273,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE,legal,Qualification for your Annual Performance Bonus will require that you are employed by the Company (and have not served notice of termination of your employment to the Company) on 31 December of the year to which your bonus entitlement applies,qualification annual performance bonus will require employ company not serve notice termination employment company 31 december year bonus entitlement apply,40,20,spacy_sentence,Critical,0.875,0.8,1.0,0.0,0,1,1
C03274,AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maint,legal,"designates the cash payment and/or the LOC issued, as security for the Company's performance of all of its obligations under this Agreement, in compliance with Clause 13 (""Security Deposit"") of this Agreement",designate cash payment loc issue security company performance obligation agreement compliance clause 13 security deposit agreement,32,16,paragraph,Medium,0.3125,0.0,0.45,0.0,0,0,0
C03275,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY_AGR,legal,"In the event the Offering is terminated, the Agent shall be reimbursed for its actual accountable out-of-pocket expenses",event offering terminate agent shall reimburse actual accountable pocket expense,18,10,paragraph,Critical,0.875,0.9,0.0,0.0,0,1,0
C03276,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(ii) The Company and its subsidiaries maintain a system of internal accounting controls sufficient to provide reasonable assurance that (A) transactions are executed in accordance with management's general or specific authorizations, (B) transactions are recorded as necessary to permit preparation of financial statements in conformity with generally accepted accounting principles and to maintain accountability for assets, (C) access to assets is permitted only in accordance with management's general or specific authorization, and (D) the recorded accounts or assets is compared with the existing assets at reasonable intervals and appropriate action is taken with respect thereto",ii company subsidiary maintain system internal accounting control sufficient provide reasonable assurance transaction execute accordance management general specific authorization transaction record necessary permit preparation financial statement conformity generally accept accounting principle maintain accountability asset access asset permit only accordance management general specific authorization record account asset compare exist asset reasonable interval appropriate action take respect thereto,95,56,spacy_sentence,Low,0.018,0.0,0.0,0.0,0,0,0
C03277,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING_AGREEM,legal,The provisions of Co-Host's form of purchase order or other business forms will not apply to any order notwithstanding NAI's acknowledgment or acceptance of such order,provision co host form purchase order business form will not apply order notwithstanding nai acknowledgment acceptance order,26,17,spacy_sentence,Medium,0.3375,0.8,0.0,0.0,0,1,0
C03278,lgpd_brazil_privacy_policy,privacy,"Sensitive Personal Data Processing of sensitive personal data — including health data, biometric data, racial or ethnic origin, religious conviction, and political opinion — requires explicit and specific consent or another legal basis permitted by Article 11 LGPD. Unlawful processing of sensitive data attracts enhanced scrutiny and sanctions",sensitive personal datum processing sensitive personal datum include health datum biometric datum racial ethnic origin religious conviction political opinion require explicit specific consent legal basis permit article 11 lgpd unlawful processing sensitive datum attract enhance scrutiny sanction,48,37,legal_keyword_clause,Critical,0.75,0.0,0.85,0.0,0,0,1
C03279,AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.3,legal,"5.2 Without limitation of any other provision of this Agreement, failure by Allied to comply with the provisions of Sections 5.1 shall be deemed as a material breach of this Agreement and Newegg has the right to terminate this Agreement subject first to the cure provisions in Section 14.1 and be discharged from any further obligation to pay the Sponsorship Fee. If any portion of the Sponsorship Fee shall have previously been paid for any period following such termination by Newegg, the Sponsorship Fee shall be prorated and Allied shall immediately refund the portion corresponding to the unused period of the Term",without limitation provision agreement failure ally comply provision section shall deem material breach agreement newegg right terminate agreement subject cure provision section 14 discharge obligation pay sponsorship fee portion sponsorship fee shall previously pay period follow termination newegg sponsorship fee shall prorate ally shall immediately refund portion correspond unused period term,102,51,numbered_clause,Critical,1.0,0.9,1.0,1.0,0,4,1
C03280,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The Contractor shall also provide interim or custom reports at the Company's request as is commercially reasonable, including, without limitation, a weekly update via email identifying new Holders by name, address and principal amount of Notes purchased",contractor shall provide interim custom report company request commercially reasonable include without limitation weekly update email identify new holder address principal note purchase,37,23,spacy_sentence,Medium,0.34,0.9,0.0,0.0,0,1,0
C03281,opm_conduct_policy,hr,Alternative Dispute Resolution (ADR) is a procedure for settling disputes by means other than litigation,alternative dispute resolution adr procedure settle dispute mean litigation,15,9,spacy_sentence,Critical,0.85,0.0,0.0,0.0,0,0,0
C03282,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE,legal,"2.1 You shall serve as Chief Business Officer (""CBO"") reporting to the CEO",shall serve chief business officer cbo report ceo,13,8,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03283,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR_AGREEME,legal,"Product and Service Pricing. Accuray will provide its then current U.S. list pricing for its Products and Services to Siemens once per year during the Term of this Agreement and any extension thereof, or upon request from Siemens. All prices will be stated in US Dollars, unless another currency is agreed upon in writing by Accuray",product service pricing accuray will provide current list pricing product service siemen year term agreement extension thereof request siemen price will state dollar unless currency agree writing accuray,56,28,numbered_clause,Medium,0.425,0.8,0.0,0.5,0,2,0
C03284,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,The receiving party shall use the Marks exactly in the form provided and in conformance with any trademark usage policies,receive party shall use mark exactly form provide conformance trademark usage policy,20,12,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03285,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION_AGREEMEN,legal,(iii) Life Technologies shall use commercially reasonable efforts to promote the sale of the Tests by including the Tests in its menu of services and by incorporating marketing materials regarding the Tests into its own marketing materials,iii life technology shall use commercially reasonable effort promote sale test include test menu service incorporate marketing material test marketing material,37,21,paragraph,Low,0.027,0.9,0.0,0.0,0,1,0
C03286,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT_AGREEM,legal,"Notwithstanding the preceding, Bioamber will be permitted to outsource development work as outlined in the Work Plan and according to the Research License to third parties that have been approved by Cargill, and such approval shall not be unreasonably withheld",notwithstanding precede bioamber will permit outsource development work outline work plan accord research license party approve cargill approval shall not unreasonably withhold,40,22,spacy_sentence,Critical,0.7625,0.9,0.0,0.85,1,2,0
C03287,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2,legal,"No tax deficiency has been asserted, and the Company, the MHCs and the Bank have no knowledge of any tax deficiency which could be asserted against the Company, the MHCs, the Bank or the Subsidiaries",no tax deficiency assert company mhc bank no knowledge tax deficiency assert company mhc bank subsidiary,35,16,spacy_sentence,High,0.525,0.0,0.0,0.0,0,0,0
C03288,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"All intellectual property or patentable inventions arising out of or in connection with the Project which is discovered or invented solely by the University and/or Principal Investigator shall be the exclusive property of the University (""University Intellectual Property"")",intellectual property patentable invention arise connection project discover invent solely university principal investigator shall exclusive property university university intellectual property,38,20,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03289,stanford_honor_code,academic,"If asked what constitutes a violation of the Honor Code, most students might say ""copying,"" ""cheating"" or ""plagiarism.""",ask constitute violation honor code student copy cheating plagiarism,18,9,spacy_sentence,High,0.55,0.0,0.0,1.0,0,0,0
C03290,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,"Sections 1, 7, 8.5 [EFFECTS OF TERMINATION], 9, 10, 11 and 12 shall survive expiration or termination of this Agreement",section effect termination 10 11 12 shall survive expiration termination agreement,20,11,spacy_sentence,Critical,0.875,0.9,1.0,0.0,0,1,1
C03291,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2,legal,"The authorized capital stock of the Bank is 10,000,000 shares of common stock, par value $.01 per share (""Bank Common Stock""), and 5,000,000 shares of preferred stock, par value $.01 per share (""Bank Preferred Stock""), and the issued and outstanding capital stock of the Bank is 3,442,383 shares of Bank Common Stock and zero shares of Bank Preferred Stock",authorize capital stock bank 10 000 000 share common stock par value 01 share bank common stock 000 000 share preferred stock par value 01 share bank prefer stock issued outstanding capital stock bank 442 383 share bank common stock zero share bank prefer stock,59,45,spacy_sentence,Medium,0.45,0.0,0.0,0.0,0,0,0
C03292,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATI,legal,"The Indemnitee and its Representatives, at the Indemnitor's request and expense, will provide full information and reasonable assistance to the Indemnitor and its legal representatives with respect to the applicable Claim subject to indemnification",indemnitee representative indemnitor request expense will provide information reasonable assistance indemnitor legal representative respect applicable claim subject indemnification,34,18,spacy_sentence,High,0.71,0.8,0.0,0.0,0,1,0
